DATE,DSWP1,DSWP2,DSWP3,DSWP4,DSWP5,DSWP7,DSWP10,DSWP30
2006/11/10,5.3,5.09,5.02,5.01,5.02,5.06,5.12,5.24
2006/11/13,5.34,5.13,5.06,5.05,5.06,5.1,5.15,5.27
2006/11/14,5.31,5.08,5.01,5,5.01,5.04,5.09,5.22
2006/11/15,5.32,5.11,5.04,5.03,5.04,5.07,5.12,5.23
2006/11/16,5.33,5.12,5.05,5.04,5.04,5.07,5.12,5.24
2006/11/17,5.32,5.12,5.04,5.02,5.03,5.06,5.12,5.23
2006/11/20,5.31,5.1,5.03,5.02,5.02,5.05,5.11,5.22
2006/11/21,5.32,5.11,5.04,5.02,5.02,5.05,5.09,5.21
2006/11/22,5.29,5.07,4.99,4.98,4.98,5.01,5.06,5.19
2006/11/24,5.27,5.04,4.97,4.94,4.94,4.97,5.02,5.14
2006/11/27,5.29,5.08,5,4.98,4.98,5.01,5.06,5.18
2006/11/28,5.24,5.01,4.92,4.9,4.91,4.94,4.98,5.11
2006/11/29,5.24,5,4.92,4.9,4.91,4.93,4.99,5.11
2006/11/30,5.22,4.96,4.89,4.87,4.87,4.9,4.96,5.09
2006/12/1,5.11,4.86,4.78,4.76,4.78,4.82,4.89,5.04
2006/12/4,5.12,4.86,4.78,4.77,4.79,4.83,4.9,5.04
2006/12/5,5.14,4.87,4.79,4.79,4.8,4.84,4.91,5.06
2006/12/6,5.15,4.89,4.81,4.8,4.81,4.86,4.92,5.07
2006/12/7,5.18,4.93,4.86,4.85,4.86,4.89,4.95,5.09
2006/12/8,5.23,4.98,4.91,4.9,4.91,4.94,5,5.14
2006/12/11,5.26,5.01,4.93,4.91,4.92,4.95,5.01,5.15
2006/12/12,5.25,5,4.91,4.89,4.9,4.93,4.99,5.14
2006/12/13,5.28,5.02,4.94,4.92,4.93,4.96,5.02,5.17
2006/12/14,5.3,5.06,4.97,4.96,4.96,4.99,5.05,5.19
2006/12/15,5.26,5,4.91,4.89,4.89,4.93,5,5.15
2006/12/18,5.3,5.08,4.99,4.98,4.99,5.02,5.08,5.22
2006/12/19,5.29,5.06,4.98,4.96,4.97,5.01,5.07,5.22
2006/12/20,5.3,5.08,5,4.99,5,5.03,5.09,5.24
2006/12/21,5.3,5.09,5.01,4.99,5,5.03,5.09,5.24
2006/12/22,5.3,5.08,5.01,4.99,5.01,5.04,5.11,5.25
2006/12/26,5.29,5.06,4.99,4.98,4.99,5.03,5.09,5.23
2006/12/27,5.31,5.1,5.03,5.02,5.03,5.06,5.12,5.26
2006/12/28,5.34,5.17,5.11,5.1,5.11,5.14,5.19,5.33
2006/12/29,5.34,5.17,5.11,5.09,5.1,5.13,5.19,5.32
2007/1/2,5.33,5.15,5.09,5.08,5.09,5.12,5.17,5.3
2007/1/3,5.31,5.13,5.06,5.05,5.06,5.09,5.14,5.28
2007/1/4,5.27,5.07,5,4.99,5,5.03,5.09,5.22
2007/1/5,5.32,5.14,5.07,5.06,5.06,5.09,5.14,5.27
2007/1/8,5.32,5.13,5.05,5.04,5.05,5.07,5.12,5.25
2007/1/9,5.33,5.14,5.06,5.05,5.06,5.08,5.14,5.25
2007/1/10,5.34,5.18,5.1,5.08,5.09,5.12,5.17,5.3
2007/1/11,5.36,5.2,5.13,5.11,5.12,5.16,5.21,5.33
2007/1/12,5.39,5.23,5.17,5.16,5.17,5.2,5.26,5.38
2007/1/16,5.38,5.22,5.16,5.15,5.16,5.19,5.24,5.38
2007/1/17,5.39,5.24,5.17,5.16,5.17,5.2,5.25,5.38
2007/1/18,5.4,5.28,5.21,5.2,5.2,5.23,5.28,5.41
2007/1/19,5.4,5.27,5.2,5.18,5.19,5.22,5.27,5.4
2007/1/22,5.4,5.25,5.18,5.16,5.16,5.19,5.24,5.37
2007/1/23,5.41,5.27,5.2,5.18,5.19,5.21,5.26,5.39
2007/1/24,5.42,5.29,5.22,5.21,5.22,5.25,5.3,5.43
2007/1/25,5.43,5.31,5.25,5.24,5.25,5.28,5.33,5.46
2007/1/26,5.42,5.33,5.27,5.27,5.28,5.32,5.38,5.5
2007/1/29,5.44,5.34,5.3,5.29,5.3,5.34,5.39,5.52
2007/1/30,5.44,5.34,5.3,5.3,5.31,5.35,5.4,5.53
2007/1/31,5.43,5.33,5.28,5.28,5.29,5.32,5.38,5.51
2007/2/1,5.42,5.31,5.26,5.25,5.26,5.29,5.34,5.46
2007/2/2,5.41,5.28,5.23,5.22,5.22,5.26,5.31,5.44
2007/2/5,5.41,5.27,5.21,5.2,5.2,5.24,5.29,5.42
2007/2/6,5.41,5.27,5.21,5.2,5.21,5.24,5.29,5.42
2007/2/7,5.4,5.24,5.16,5.15,5.15,5.18,5.24,5.37
2007/2/8,5.4,5.24,5.17,5.15,5.16,5.19,5.25,5.37
2007/2/9,5.41,5.27,5.2,5.19,5.2,5.24,5.29,5.43
2007/2/12,5.42,5.29,5.23,5.21,5.22,5.26,5.31,5.44
2007/2/13,5.43,5.3,5.24,5.23,5.24,5.27,5.33,5.46
2007/2/14,5.4,5.24,5.18,5.16,5.17,5.2,5.26,5.4
2007/2/15,5.37,5.18,5.11,5.09,5.11,5.14,5.2,5.34
2007/2/16,5.36,5.19,5.11,5.1,5.1,5.14,5.2,5.33
2007/2/20,5.36,5.18,5.11,5.09,5.1,5.14,5.2,5.33
2007/2/21,5.38,5.2,5.12,5.11,5.12,5.15,5.21,5.34
2007/2/22,5.39,5.22,5.15,5.14,5.15,5.18,5.24,5.37
2007/2/23,5.37,5.19,5.11,5.1,5.11,5.14,5.2,5.34
2007/2/26,5.35,5.15,5.08,5.06,5.07,5.11,5.17,5.31
2007/2/27,5.31,5.09,5.01,5,5.01,5.05,5.11,5.25
2007/2/28,5.27,5.05,4.99,4.98,5,5.04,5.11,5.25
2007/3/1,5.25,5.04,4.97,4.96,4.98,5.03,5.1,5.25
2007/3/2,5.22,5.01,4.95,4.95,4.97,5.02,5.1,5.25
2007/3/5,5.18,4.97,4.91,4.92,4.94,4.99,5.08,5.23
2007/3/6,5.17,4.96,4.9,4.9,4.93,4.98,5.06,5.21
2007/3/7,5.18,4.97,4.91,4.91,4.93,4.98,5.05,5.21
2007/3/8,5.19,4.98,4.91,4.91,4.93,4.98,5.05,5.21
2007/3/9,5.27,5.05,4.99,4.98,5,5.05,5.12,5.27
2007/3/12,5.25,5.03,4.96,4.95,4.97,5.02,5.09,5.26
2007/3/13,5.23,4.99,4.92,4.92,4.94,5,5.08,5.24
2007/3/14,5.19,4.95,4.88,4.87,4.9,4.95,5.04,5.22
2007/3/15,5.22,4.97,4.91,4.91,4.93,4.98,5.08,5.25
2007/3/16,5.25,5,4.94,4.93,4.95,5,5.09,5.26
2007/3/19,5.27,5.03,4.96,4.96,4.98,5.03,5.1,5.27
2007/3/20,5.25,5,4.92,4.92,4.94,4.99,5.08,5.25
2007/3/21,5.26,5.02,4.95,4.95,4.97,5.02,5.11,5.29
2007/3/22,5.21,4.94,4.87,4.87,4.9,4.97,5.08,5.29
2007/3/23,5.24,4.99,4.92,4.93,4.95,5.02,5.12,5.33
2007/3/26,5.22,4.96,4.89,4.9,4.92,5,5.1,5.31
2007/3/27,5.23,4.97,4.91,4.92,4.95,5.03,5.14,5.36
2007/3/28,5.2,4.92,4.85,4.87,4.9,4.99,5.1,5.34
2007/3/29,5.23,4.99,4.93,4.94,4.97,5.05,5.16,5.38
2007/3/30,5.25,5.03,4.98,4.99,5.02,5.08,5.19,5.4
2007/4/2,5.24,5,4.96,4.97,5,5.07,5.18,5.39
2007/4/3,5.26,5.03,4.98,4.99,5.02,5.09,5.19,5.39
2007/4/4,5.24,5,4.94,4.96,4.99,5.06,5.17,5.38
2007/4/5,5.25,5.02,4.97,4.99,5.02,5.09,5.19,5.4
2007/4/6,5.34,5.14,5.09,5.11,5.13,5.2,5.29,5.49
2007/4/9,5.35,5.14,5.09,5.1,5.12,5.19,5.28,5.48
2007/4/10,5.32,5.1,5.05,5.06,5.09,5.15,5.25,5.45
2007/4/11,5.31,5.08,5.03,5.04,5.07,5.14,5.25,5.45
2007/4/12,5.34,5.12,5.07,5.08,5.11,5.17,5.26,5.46
2007/4/13,5.36,5.15,5.1,5.11,5.14,5.21,5.3,5.5
2007/4/16,5.36,5.16,5.11,5.12,5.14,5.2,5.28,5.46
2007/4/17,5.31,5.08,5.02,5.04,5.06,5.13,5.22,5.4
2007/4/18,5.29,5.03,4.97,4.98,5.01,5.08,5.18,5.37
2007/4/19,5.28,5.03,4.97,4.98,5.01,5.08,5.18,5.38
2007/4/20,5.31,5.06,5,5.01,5.04,5.11,5.21,5.41
2007/4/23,5.29,5.04,4.97,4.98,5.02,5.09,5.19,5.39
2007/4/24,5.25,4.98,4.92,4.93,4.96,5.03,5.14,5.35
2007/4/25,5.27,5,4.94,4.94,4.98,5.05,5.15,5.37
2007/4/26,5.31,5.06,5,5.01,5.04,5.11,5.21,5.42
2007/4/27,5.31,5.06,5,5.01,5.04,5.12,5.22,5.44
2007/4/30,5.29,5.04,4.97,4.98,5.01,5.08,5.19,5.4
2007/5/1,5.32,5.08,5.01,5.02,5.04,5.11,5.21,5.41
2007/5/2,5.32,5.07,5,5.01,5.03,5.09,5.19,5.4
2007/5/3,5.33,5.11,5.05,5.05,5.07,5.13,5.22,5.42
2007/5/4,5.32,5.08,5.01,5.01,5.03,5.09,5.18,5.38
2007/5/7,5.32,5.08,5.01,5.01,5.02,5.08,5.17,5.37
2007/5/8,5.32,5.08,5.01,5,5.02,5.07,5.17,5.36
2007/5/9,5.32,5.08,5.02,5.01,5.03,5.08,5.18,5.38
2007/5/10,5.34,5.12,5.05,5.04,5.06,5.11,5.2,5.4
2007/5/11,5.32,5.08,5,5,5.02,5.07,5.17,5.38
2007/5/14,5.34,5.13,5.06,5.05,5.07,5.12,5.21,5.41
2007/5/15,5.34,5.14,5.07,5.07,5.09,5.15,5.24,5.44
2007/5/16,5.33,5.14,5.08,5.08,5.1,5.16,5.25,5.44
2007/5/17,5.36,5.18,5.12,5.13,5.15,5.2,5.29,5.48
2007/5/18,5.37,5.21,5.16,5.16,5.18,5.24,5.32,5.51
2007/5/21,5.39,5.25,5.21,5.21,5.24,5.29,5.37,5.56
2007/5/22,5.38,5.22,5.18,5.18,5.21,5.26,5.34,5.52
2007/5/23,5.4,5.25,5.21,5.22,5.25,5.31,5.39,5.58
2007/5/24,5.4,5.28,5.25,5.27,5.3,5.36,5.44,5.62
2007/5/25,5.39,5.27,5.24,5.26,5.28,5.34,5.41,5.59
2007/5/29,5.4,5.3,5.27,5.29,5.31,5.36,5.43,5.59
2007/5/30,5.4,5.29,5.26,5.27,5.3,5.35,5.42,5.59
2007/5/31,5.44,5.34,5.33,5.34,5.36,5.4,5.47,5.64
2007/6/1,5.46,5.39,5.37,5.38,5.41,5.45,5.51,5.65
2007/6/4,5.46,5.4,5.38,5.39,5.41,5.45,5.51,5.65
2007/6/5,5.47,5.43,5.42,5.43,5.45,5.49,5.55,5.68
2007/6/6,5.45,5.39,5.38,5.4,5.43,5.48,5.54,5.7
2007/6/7,5.47,5.46,5.48,5.52,5.56,5.62,5.69,5.84
2007/6/8,5.48,5.47,5.51,5.56,5.61,5.68,5.76,5.93
2007/6/11,5.48,5.45,5.49,5.54,5.58,5.66,5.74,5.92
2007/6/12,5.49,5.49,5.54,5.6,5.65,5.74,5.84,6.02
2007/6/13,5.51,5.52,5.57,5.62,5.67,5.75,5.84,6.01
2007/6/14,5.5,5.51,5.55,5.59,5.63,5.7,5.77,5.91
2007/6/15,5.5,5.5,5.54,5.58,5.62,5.69,5.78,5.92
2007/6/18,5.49,5.49,5.53,5.57,5.61,5.68,5.76,5.93
2007/6/19,5.46,5.43,5.45,5.49,5.53,5.61,5.7,5.87
2007/6/20,5.47,5.44,5.47,5.5,5.55,5.62,5.71,5.88
2007/6/21,5.45,5.43,5.47,5.52,5.57,5.65,5.75,5.92
2007/6/22,5.45,5.45,5.5,5.55,5.61,5.7,5.8,5.97
2007/6/25,5.42,5.4,5.44,5.49,5.54,5.63,5.73,5.9
2007/6/26,5.41,5.37,5.41,5.46,5.52,5.61,5.7,5.87
2007/6/27,5.38,5.33,5.37,5.42,5.47,5.57,5.67,5.85
2007/6/28,5.43,5.38,5.43,5.47,5.52,5.6,5.7,5.85
2007/6/29,5.44,5.4,5.44,5.49,5.53,5.61,5.7,5.85
2007/7/2,5.41,5.34,5.37,5.42,5.47,5.54,5.64,5.79
2007/7/3,5.42,5.36,5.39,5.43,5.48,5.56,5.66,5.82
2007/7/5,5.46,5.43,5.46,5.51,5.56,5.64,5.74,5.89
2007/7/6,5.47,5.47,5.52,5.58,5.63,5.72,5.81,5.97
2007/7/9,5.47,5.46,5.5,5.56,5.61,5.69,5.78,5.93
2007/7/10,5.44,5.39,5.43,5.49,5.54,5.62,5.72,5.88
2007/7/11,5.42,5.37,5.41,5.46,5.52,5.61,5.71,5.87
2007/7/12,5.45,5.41,5.45,5.51,5.57,5.66,5.76,5.92
2007/7/13,5.45,5.42,5.48,5.54,5.59,5.68,5.77,5.93
2007/7/16,5.45,5.41,5.46,5.51,5.56,5.64,5.73,5.89
2007/7/17,5.45,5.41,5.46,5.52,5.58,5.66,5.76,5.91
2007/7/18,5.41,5.34,5.38,5.43,5.49,5.58,5.68,5.84
2007/7/19,5.42,5.36,5.4,5.46,5.51,5.6,5.7,5.85
2007/7/20,5.39,5.3,5.34,5.39,5.44,5.53,5.63,5.79
2007/7/23,5.4,5.33,5.36,5.42,5.47,5.55,5.65,5.81
2007/7/24,5.39,5.31,5.34,5.39,5.45,5.54,5.64,5.8
2007/7/25,5.37,5.28,5.3,5.36,5.41,5.5,5.62,5.78
2007/7/26,5.32,5.21,5.23,5.29,5.35,5.45,5.58,5.77
2007/7/27,5.25,5.11,5.13,5.21,5.28,5.39,5.53,5.72
2007/7/30,5.22,5.07,5.12,5.2,5.27,5.4,5.54,5.74
2007/7/31,5.26,5.13,5.16,5.23,5.3,5.41,5.53,5.72
2007/8/1,5.21,5.07,5.1,5.17,5.24,5.35,5.48,5.67
2007/8/2,5.24,5.13,5.16,5.22,5.29,5.39,5.51,5.67
2007/8/3,5.17,5.04,5.07,5.14,5.2,5.32,5.45,5.64
2007/8/6,5.11,4.99,5.02,5.09,5.15,5.29,5.44,5.65
2007/8/7,5.19,5.06,5.09,5.15,5.21,5.33,5.46,5.64
2007/8/8,5.27,5.16,5.19,5.24,5.3,5.4,5.53,5.7
2007/8/9,5.2,5.08,5.1,5.15,5.21,5.34,5.46,5.68
2007/8/10,5.12,5.01,5.05,5.12,5.18,5.3,5.44,5.66
2007/8/13,5.19,5.07,5.12,5.19,5.27,5.38,5.51,5.73
2007/8/14,5.14,5.02,5.06,5.14,5.2,5.33,5.46,5.69
2007/8/15,5.11,4.99,5.04,5.12,5.19,5.32,5.47,5.72
2007/8/16,5.01,4.91,4.97,5.06,5.13,5.29,5.44,5.68
2007/8/17,4.93,4.85,4.91,5,5.09,5.26,5.43,5.68
2007/8/20,4.94,4.84,4.9,4.98,5.06,5.23,5.4,5.67
2007/8/21,4.9,4.79,4.87,4.94,5.02,5.18,5.35,5.63
2007/8/22,5,4.88,4.93,5,5.07,5.21,5.37,5.63
2007/8/23,5.06,4.96,4.99,5.04,5.1,5.22,5.36,5.6
2007/8/24,5.09,4.97,4.99,5.04,5.1,5.2,5.32,5.54
2007/8/27,5.07,4.93,4.95,4.98,5.04,5.14,5.25,5.47
2007/8/28,5.02,4.88,4.89,4.93,4.99,5.1,5.23,5.47
2007/8/29,5.01,4.85,4.85,4.9,4.96,5.09,5.23,5.48
2007/8/30,5.05,4.86,4.86,4.9,4.96,5.08,5.22,5.46
2007/8/31,5.06,4.86,4.86,4.91,4.97,5.09,5.24,5.48
2007/9/4,5.11,4.9,4.9,4.93,4.99,5.11,5.26,5.49
2007/9/5,5.04,4.8,4.8,4.85,4.9,5.03,5.19,5.43
2007/9/6,5.05,4.81,4.8,4.84,4.89,5.01,5.16,5.4
2007/9/7,4.9,4.65,4.63,4.67,4.73,4.86,5.03,5.29
2007/9/10,4.87,4.59,4.58,4.61,4.67,4.8,4.97,5.23
2007/9/11,4.93,4.67,4.63,4.66,4.71,4.83,5,5.25
2007/9/12,5,4.72,4.7,4.72,4.78,4.89,5.05,5.28
2007/9/13,5.01,4.76,4.76,4.8,4.86,4.98,5.13,5.35
2007/9/14,4.99,4.75,4.76,4.8,4.86,4.98,5.13,5.37
2007/9/17,5,4.78,4.78,4.84,4.9,5.02,5.17,5.39
2007/9/18,5.02,4.8,4.81,4.86,4.92,5.03,5.17,5.39
2007/9/19,4.75,4.61,4.65,4.73,4.82,4.96,5.14,5.41
2007/9/20,4.77,4.65,4.69,4.78,4.87,5.02,5.21,5.48
2007/9/21,4.82,4.71,4.78,4.88,4.97,5.12,5.3,5.55
2007/9/24,4.86,4.74,4.8,4.89,4.98,5.12,5.29,5.52
2007/9/25,4.8,4.64,4.7,4.79,4.89,5.05,5.23,5.47
2007/9/26,4.83,4.69,4.75,4.85,4.95,5.11,5.29,5.53
2007/9/27,4.79,4.62,4.69,4.8,4.9,5.06,5.24,5.49
2007/9/28,4.77,4.58,4.63,4.73,4.82,4.98,5.15,5.4
2007/10/1,4.83,4.64,4.69,4.77,4.86,5.01,5.17,5.42
2007/10/2,4.86,4.67,4.71,4.79,4.86,5,5.15,5.39
2007/10/3,4.89,4.7,4.74,4.81,4.9,5.03,5.18,5.41
2007/10/4,4.9,4.72,4.76,4.83,4.91,5.04,5.18,5.41
2007/10/5,4.97,4.78,4.82,4.9,4.98,5.1,5.25,5.47
2007/10/9,4.97,4.79,4.83,4.9,4.98,5.1,5.24,5.46
2007/10/10,4.99,4.83,4.87,4.94,5.01,5.13,5.27,5.47
2007/10/11,4.97,4.84,4.89,4.96,5.04,5.17,5.3,5.51
2007/10/12,4.94,4.8,4.85,4.92,5,5.12,5.26,5.47
2007/10/15,4.97,4.86,4.9,4.98,5.06,5.18,5.32,5.53
2007/10/16,4.9,4.78,4.83,4.91,4.99,5.13,5.28,5.5
2007/10/17,4.86,4.71,4.76,4.85,4.93,5.07,5.22,5.45
2007/10/18,4.78,4.62,4.67,4.76,4.84,4.99,5.16,5.4
2007/10/19,4.67,4.49,4.54,4.62,4.7,4.85,5.02,5.28
2007/10/22,4.66,4.49,4.54,4.62,4.71,4.86,5.03,5.28
2007/10/23,4.67,4.51,4.56,4.64,4.73,4.88,5.05,5.3
2007/10/24,4.59,4.41,4.46,4.55,4.64,4.8,4.98,5.24
2007/10/25,4.57,4.4,4.46,4.56,4.65,4.81,4.98,5.24
2007/10/26,4.57,4.42,4.49,4.59,4.69,4.85,5.02,5.28
2007/10/29,4.59,4.44,4.51,4.61,4.71,4.87,5.03,5.28
2007/10/30,4.59,4.46,4.53,4.62,4.72,4.87,5.03,5.28
2007/10/31,4.62,4.49,4.56,4.65,4.74,4.89,5.05,5.29
2007/11/1,4.59,4.47,4.53,4.63,4.72,4.86,5.02,5.27
2007/11/2,4.53,4.38,4.44,4.54,4.64,4.8,4.97,5.24
2007/11/5,4.57,4.41,4.47,4.57,4.68,4.85,5.02,5.29
2007/11/6,4.58,4.43,4.49,4.6,4.7,4.88,5.06,5.32
2007/11/7,4.57,4.42,4.49,4.6,4.7,4.88,5.07,5.35
2007/11/8,4.48,4.33,4.39,4.52,4.64,4.83,5.03,5.34
2007/11/9,4.42,4.26,4.34,4.46,4.58,4.77,4.98,5.28
2007/11/13,4.43,4.27,4.36,4.47,4.59,4.78,4.98,5.27
2007/11/14,4.47,4.31,4.4,4.51,4.63,4.81,4.99,5.27
2007/11/15,4.42,4.25,4.33,4.45,4.57,4.76,4.96,5.26
2007/11/16,4.41,4.16,4.24,4.36,4.49,4.68,4.88,5.19
2007/11/19,4.42,4.17,4.23,4.35,4.47,4.67,4.88,5.19
2007/11/20,4.45,4.2,4.26,4.37,4.49,4.69,4.9,5.2
2007/11/21,4.31,4.05,4.1,4.24,4.39,4.6,4.85,5.19
2007/11/23,4.31,4.02,4.1,4.23,4.34,4.57,4.79,5.12
2007/11/26,4.34,4.03,4.08,4.19,4.32,4.52,4.73,5.04
2007/11/27,4.31,3.99,4.04,4.16,4.29,4.48,4.69,4.99
2007/11/28,4.33,3.99,4.04,4.14,4.26,4.46,4.66,4.95
2007/11/29,4.27,3.94,3.98,4.09,4.21,4.41,4.61,4.91
2007/11/30,4.28,3.96,3.99,4.11,4.22,4.43,4.64,4.96
2007/12/3,4.28,3.85,3.88,3.98,4.1,4.32,4.55,4.88
2007/12/4,4.27,3.85,3.87,3.97,4.09,4.31,4.54,4.89
2007/12/5,4.27,3.9,3.92,4.03,4.15,4.37,4.6,4.94
2007/12/6,4.25,3.93,3.95,4.06,4.18,4.41,4.65,5
2007/12/7,4.37,4.11,4.14,4.24,4.38,4.59,4.83,5.18
2007/12/10,4.43,4.13,4.18,4.3,4.43,4.65,4.89,5.24
2007/12/11,4.35,4.04,4.09,4.21,4.34,4.56,4.79,5.15
2007/12/12,4.38,4.08,4.14,4.26,4.37,4.59,4.82,5.16
2007/12/13,4.35,4.05,4.1,4.22,4.34,4.56,4.8,5.14
2007/12/14,4.43,4.17,4.22,4.34,4.47,4.68,4.91,5.22
2007/12/17,4.42,4.14,4.21,4.32,4.44,4.66,4.88,5.22
2007/12/18,4.32,4.04,4.1,4.21,4.34,4.55,4.77,5.11
2007/12/19,4.33,4.05,4.11,4.23,4.35,4.56,4.77,5.09
2007/12/20,4.21,3.89,3.94,4.06,4.17,4.4,4.62,4.96
2007/12/21,4.22,3.96,4.01,4.14,4.28,4.5,4.74,5.07
2007/12/24,4.27,4.05,4.14,4.28,4.42,4.64,4.86,5.2
2007/12/26,4.24,4.01,4.11,4.26,4.39,4.62,4.84,5.17
2007/12/27,4.24,4.02,4.13,4.27,4.42,4.64,4.89,5.24
2007/12/28,4.13,3.86,3.98,4.11,4.25,4.48,4.73,5.09
2007/12/31,4.08,3.82,3.93,4.06,4.2,4.43,4.68,5.03
2008/1/2,4,3.7,3.79,3.93,4.07,4.31,4.56,4.93
2008/1/3,3.96,3.68,3.77,3.92,4.06,4.32,4.59,4.97
2008/1/4,3.86,3.52,3.58,3.73,3.88,4.16,4.44,4.86
2008/1/7,3.83,3.52,3.58,3.74,3.89,4.17,4.46,4.89
2008/1/8,3.84,3.56,3.62,3.77,3.92,4.19,4.49,4.89
2008/1/9,3.74,3.48,3.54,3.68,3.84,4.12,4.42,4.84
2008/1/10,3.74,3.51,3.57,3.73,3.88,4.17,4.46,4.88
2008/1/11,3.55,3.35,3.46,3.63,3.8,4.12,4.44,4.93
2008/1/14,3.41,3.23,3.35,3.53,3.71,4.04,4.38,4.88
2008/1/15,3.38,3.18,3.29,3.46,3.64,3.96,4.29,4.8
2008/1/16,3.35,3.13,3.23,3.42,3.59,3.92,4.26,4.76
2008/1/17,3.33,3.12,3.23,3.42,3.6,3.94,4.28,4.79
2008/1/18,3.25,3.05,3.17,3.36,3.55,3.9,4.26,4.79
2008/1/22,2.92,2.81,2.96,3.18,3.4,3.79,4.17,4.76
2008/1/23,2.64,2.51,2.67,2.89,3.11,3.51,3.93,4.56
2008/1/24,2.84,2.82,3.01,3.25,3.48,3.86,4.25,4.8
2008/1/25,2.92,2.91,3.11,3.33,3.55,3.9,4.27,4.8
2008/1/28,2.86,2.89,3.09,3.3,3.51,3.85,4.19,4.71
2008/1/29,2.89,2.95,3.16,3.37,3.58,3.92,4.26,4.77
2008/1/30,2.92,2.99,3.19,3.41,3.62,3.97,4.31,4.82
2008/1/31,2.72,2.82,3.06,3.3,3.51,3.87,4.23,4.79
2008/2/1,2.69,2.74,2.98,3.21,3.43,3.8,4.18,4.75
2008/2/4,2.77,2.82,3.05,3.29,3.52,3.9,4.27,4.83
2008/2/5,2.69,2.7,2.92,3.17,3.41,3.79,4.17,4.73
2008/2/6,2.66,2.71,2.96,3.22,3.45,3.85,4.25,4.82
2008/2/7,2.63,2.69,2.94,3.21,3.45,3.86,4.27,4.86
2008/2/8,2.66,2.74,3.02,3.29,3.55,3.95,4.35,4.94
2008/2/11,2.61,2.67,2.94,3.21,3.47,3.87,4.27,4.85
2008/2/12,2.67,2.77,3.05,3.34,3.59,4,4.4,4.97
2008/2/13,2.6,2.68,2.96,3.25,3.52,3.94,4.36,4.98
2008/2/14,2.65,2.73,3.04,3.35,3.63,4.07,4.49,5.09
2008/2/15,2.63,2.74,3.06,3.37,3.66,4.1,4.52,5.11
2008/2/19,2.69,2.82,3.14,3.46,3.74,4.16,4.56,5.14
2008/2/20,2.76,2.93,3.27,3.58,3.86,4.27,4.65,5.21
2008/2/21,2.75,2.88,3.17,3.46,3.71,4.09,4.45,5.01
2008/2/22,2.72,2.82,3.12,3.41,3.67,4.08,4.47,5.05
2008/2/25,2.83,3,3.31,3.62,3.89,4.28,4.67,5.21
2008/2/26,2.82,2.95,3.25,3.55,3.82,4.22,4.6,5.17
2008/2/27,2.72,2.83,3.14,3.45,3.72,4.15,4.54,5.13
2008/2/28,2.63,2.73,3.03,3.34,3.6,4.01,4.4,5
2008/2/29,2.56,2.58,2.87,3.17,3.42,3.86,4.27,4.89
2008/3/3,2.55,2.56,2.84,3.15,3.41,3.84,4.27,4.88
2008/3/4,2.52,2.53,2.81,3.12,3.4,3.83,4.26,4.88
2008/3/5,2.6,2.66,2.95,3.26,3.55,4,4.43,5.04
2008/3/6,2.56,2.64,2.97,3.3,3.59,4.04,4.47,5.08
2008/3/7,2.5,2.6,2.92,3.27,3.56,4,4.45,5.05
2008/3/10,2.47,2.55,2.86,3.2,3.48,3.93,4.34,4.96
2008/3/11,2.54,2.67,2.99,3.32,3.6,4.02,4.42,5
2008/3/12,2.51,2.62,2.93,3.24,3.5,3.91,4.29,4.9
2008/3/13,2.39,2.44,2.75,3.08,3.35,3.78,4.19,4.78
2008/3/14,2.31,2.39,2.71,3.04,3.3,3.71,4.12,4.74
2008/3/17,2.11,2.21,2.56,2.89,3.17,3.61,4.02,4.63
2008/3/18,2.16,2.25,2.55,2.87,3.15,3.59,4.03,4.65
2008/3/19,2.27,2.33,2.63,2.95,3.22,3.61,3.99,4.56
2008/3/20,2.33,2.43,2.72,3.01,3.26,3.63,3.98,4.49
2008/3/24,2.46,2.62,2.9,3.18,3.42,3.76,4.1,4.6
2008/3/25,2.39,2.55,2.87,3.17,3.41,3.76,4.1,4.62
2008/3/26,2.38,2.53,2.85,3.15,3.38,3.74,4.09,4.62
2008/3/27,2.37,2.52,2.85,3.16,3.4,3.79,4.15,4.72
2008/3/28,2.39,2.56,2.88,3.19,3.44,3.82,4.18,4.74
2008/3/31,2.34,2.46,2.77,3.06,3.3,3.69,4.07,4.63
2008/4/1,2.42,2.59,2.91,3.23,3.49,3.86,4.21,4.75
2008/4/2,2.55,2.75,3.08,3.37,3.6,3.95,4.27,4.77
2008/4/3,2.52,2.71,3.04,3.34,3.56,3.9,4.22,4.74
2008/4/4,2.48,2.65,2.96,3.25,3.47,3.81,4.14,4.67
2008/4/7,2.5,2.69,3.02,3.29,3.5,3.83,4.16,4.69
2008/4/8,2.5,2.68,2.98,3.27,3.5,3.84,4.18,4.7
2008/4/9,2.49,2.59,2.9,3.2,3.44,3.81,4.16,4.71
2008/4/10,2.48,2.58,2.88,3.18,3.42,3.79,4.14,4.7
2008/4/11,2.48,2.58,2.88,3.16,3.39,3.76,4.11,4.65
2008/4/14,2.48,2.59,2.88,3.17,3.41,3.77,4.13,4.67
2008/4/15,2.56,2.68,2.98,3.28,3.52,3.88,4.24,4.78
2008/4/16,2.69,2.84,3.12,3.41,3.64,3.98,4.33,4.86
2008/4/17,2.84,3.02,3.31,3.59,3.82,4.14,4.45,4.94
2008/4/18,3.02,3.22,3.5,3.76,3.97,4.27,4.56,4.98
